min_ax,max_ax,sd_ax,max_abs_ay,sd_ay,m_v,max_v,sd_v,sd_PosInLa,m_PosInLa,m_THW,sd_THW,min_THW,min_TTC,m_LonDist_LeadV,sd_LonDist_LeadV,m_v_LeadV,sd_v_LeadV,m_THW_RearV,sd_THW_RearV,min_THW_RearV,min_ax_RearV,sc_start_idx,N_samples,speedLimit,temperature,baseline,driver_type,scenario,condition,road_type,driver_type_tag
0.137499999999999,0.96875,0.235539574649275,0.592499999999998,0.571364260521799,24.4135042735043,26.3027777777778,0.964809991933686,0.487420428864071,0.577561604804718,0.701652915192394,0.18543888593589,0.482723892585221,-20,16.9996289658807,3.99257005517728,25.3425059306623,0.757348230051896,NaN,NaN,NaN,NaN,2680,65,31.3,20,1,1,Lane_change,Baseline,All,Professional
0.887499999999999,1.00625,0.044868679389431,0.803749999999997,0.598790091654525,26.8079861111111,27.2416666666667,0.281540254267001,0.26351778149429,1.37322011248519,0.556917875586356,0.00632133388122838,0.54791805613236,-20,14.7981745725386,0.0890855519734759,26.2684168119757,0.0138403137996559,NaN,NaN,NaN,NaN,2745,12,31.3,20,1,1,Lane_change,Baseline,All,Professional
0.850000000000001,0.987499999999997,0.0375479408468974,0.678750000000001,0.197812086866618,28.0203472222222,28.7166666666667,0.437091328436161,0.265801396412656,0.286900046467781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2757,20,31.3,20,1,1,Lane_change,Baseline,All,Professional
-0.431249999999999,0.518750000000001,0.26268651695109,0.866249999999997,0.357977681441024,28.8723069105691,29.2569444444444,0.332365446326821,0.501315953929191,0.613132697325654,1.37858835299098,0.0161292725692685,1.3612743356874,-20,39.5698292504692,0.273927952726304,34.1564880439498,13.1075416151235,1.08127094142439,0.187311839810158,0.849300484324527,-0.56103437420461,3450,82,31.3,20,1,1,Lane_change,Baseline,All,Professional
-0.587500000000002,-0.318750000000001,0.0543971120007778,0.87875,0.549893551893179,29.2604681069959,29.9277777777778,0.411274571673957,0.528212275871867,0.699503301401381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.80273502473947,0.163894728080476,1.51276076698154,-260.462951897193,4410,54,31.3,19.5,1,1,Lane_change,Baseline,All,Professional
-0.53125,0.556250000000002,0.373495253544914,0.38625,0.198912945146926,32.2297364672365,32.9916666666667,0.536625468024181,0.535785760574554,0.600481725321748,2.15720487380098,0.0824147155045308,2.03490967117521,8.19218836957463,70.6935620029206,2.97174554642436,23.8476109479585,0.0934152238667958,1.70913290185554,0.014124958571132,1.67541740768199,-2.00405623264814,4735,78,31.3,19.5,1,1,Lane_change,Baseline,All,Professional
-0.337500000000002,0.493750000000002,0.193491279300374,0.298749999999998,0.269169070436843,28.3435575635877,28.8111111111111,0.25997503911143,0.519587116702193,0.647191842905728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6534,83,31.3,20.5,1,1,Lane_change,Baseline,All,Professional
-0.550000000000001,0.8125,0.385052420883578,0.922499999999999,0.245626024386093,31.4036773989899,32.3819444444444,0.676972644283451,0.541314559229267,0.749924196967516,1.39112811988986,0.428149473127264,1.087961651738,-20,43.8753977683255,14.4175801447388,29.136607891609,2.58478896458984,0.910141730552803,0.028185967610358,0.835850304365226,-62.6289951950778,6805,88,31.3,20.5,1,1,Lane_change,Baseline,All,Professional
0.0812500000000007,1.2,0.298304256732306,0.598749999999999,0.445084047090467,30.6333129084967,33.6083333333333,1.86947003284217,0.538399559110022,0.548321699614034,0.649849245367498,0.119982637910986,0.494174104170814,-20,20.1171314916011,4.8133849693634,31.8518349972328,2.23562985230671,1.60805249170937,0.0327215543450587,1.56636665526695,-1.85492514887535,7274,68,31.3,21,1,1,Lane_change,Baseline,All,Professional
-0.462499999999999,-0.0812500000000007,0.0911664124272561,0.0300000000000011,0.596498667206546,31.4062352245863,31.8347222222222,0.306451375720073,0.523737464730119,0.844187988166479,2.09882170541089,0.0525172543213558,2.0192945731166,-20,65.2277383872317,1.26089878749373,33.2793322086558,0.0335659791151968,1.27594217451276,0.0539266993268112,1.18400615279529,-0.530432069004796,7669,47,31.3,21,1,1,Lane_change,Baseline,All,Professional
-0.1875,0.212499999999999,0.0981879677767547,0.067499999999999,0.46816021994127,29.9390873015873,30.0694444444444,0.091624520947927,0.563417916990837,0.599240635329532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9055887949576,0.0556182387377297,1.82675296189224,-1.32212582956821,7851,63,31.3,20.75,1,1,Lane_change,Baseline,All,Professional
-0.550000000000001,0.862500000000001,0.567514711163795,0.161250000000003,0.330406285191445,34.6127634099617,35.2805555555556,0.44950513792749,0.48236196460775,0.844690273323193,1.95540140755121,0.107139410083164,1.75975236743967,5.96043770310975,67.5220646706,4.17786486801203,26.6947379600321,2.13977530549199,1.20762889288936,0.0229840785548425,1.16779397966936,-0.641716457945023,8043,58,31.3,20.75,1,1,Lane_change,Baseline,All,Professional
0.181250000000002,1.0375,0.194523171735231,0.610624999999999,0.398242906648387,28.7768284106892,31.0527777777778,1.23555153841625,0.509021419787913,0.499263373875543,0.882660037574182,0.119868390177439,0.607367505231827,-20,25.4712625284527,4.21695173035743,31.3575386603666,3.14903067703585,1.73804276191948,0.0160147655345932,1.7149508295094,-1.15063363928677,9264,79,31.3,21.5,1,1,Lane_change,Baseline,All,Professional
-0.275000000000002,0.21875,0.127836573501925,0.592500000000001,0.308966792439217,32.9081831831832,33.0694444444444,0.116519478338222,0.492155641380587,0.63060688738384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.05603425884329,0.0672200992756817,0.934308579460906,-0.795475698732204,9489,74,31.3,21.75,1,1,Lane_change,Baseline,All,Professional
0.587500000000002,1.6125,0.239537408957046,0.298749999999998,0.568527869108365,29.0930857487923,30.9055555555556,0.987817966777211,0.52553841903704,0.649121621218712,0.789445056203567,0.0777366012741629,0.654544994902941,7.89050250668287,22.3787401764116,1.75067805973455,26.2706445337932,0.0738196046754031,1.05299761681401,0.0202276366538898,1.01983168102293,-1.40885792439935,10459,46,31.3,21.75,1,1,Lane_change,Baseline,All,Professional
-0.475000000000001,0.237500000000001,0.186780385123764,0.5425,0.311888452784288,29.4931960049937,30.625,0.564901852582054,0.513728005538901,0.474637583337641,0.577824386103328,0.0216368143889759,0.548178036121506,-20,16.7692941522888,0.553428537142821,29.4020238043167,0.0694041119705165,1.10004293557641,0.490843891551871,0.635037948388816,-1.61855012369944,11510,89,31.3,21.75,1,1,Lane_change,Baseline,All,Professional
0,1.70625,0.57935151045759,0.51125,0.429425476867648,31.0979990583804,33.1777777777778,1.87098652103299,0.530857542623781,0.566956498107668,0.979614196547309,0.335939658856724,0.573794517248083,-20,29.9084998717728,8.59766321772617,31.6413966319165,4.35507637047865,1.46541939723835,0.056907382447959,1.39343084238938,-1.31812303001308,12588,59,31.3,21.5,1,1,Lane_change,Baseline,All,Professional
-0.600000000000001,0.0562500000000021,0.192493941584179,0.27375,0.325389289174687,33.1979642313546,33.7805555555556,0.570666788910289,0.482726047263623,0.72903885189699,1.64739469620103,0.157901112473226,1.44256883036096,-20,54.717588333369,5.62708592581723,36.7248029194449,2.42518128334676,1.92383647657786,0.162630330346518,1.65821571887735,-3.59689378262882,12710,73,31.3,21.5,1,1,Lane_change,Baseline,All,Professional
-0.506250000000001,0.0999999999999979,0.160193185303393,0.467499999999998,0.379037142820139,30.675871459695,30.8027777777778,0.100913635297283,0.594169621369008,0.747440628013482,1.70771938774705,0.0337154990004713,1.66429480807104,20,52.2341439678006,1.24273327606202,27.7467829431919,0.125175272921203,1.95821821131838,0.0402763985267287,1.90776820628642,-1.34986277567219,13104,51,31.3,21.5,1,1,Lane_change,Baseline,All,Professional
-0.112500000000001,0.556249999999999,0.20651094033088,0.454999999999998,0.348158466985675,29.3784471218206,30.85,0.755573313790971,0.486208057484127,0.550560685211276,0.682967791325261,0.150393305783736,0.401123163931824,-20,20.02152479594,4.16892223168615,31.2852668784705,6.10711115435345,NaN,NaN,NaN,NaN,13322,83,31.3,21.5,1,1,Lane_change,Baseline,All,Professional
-0.475000000000001,0.318749999999998,0.277665270756329,0.91,0.438927326850744,29.278421900161,29.75,0.327162254722221,0.479260072551686,0.568800737757398,1.48663099553175,0.294660317907167,1.12039976224696,-17.8079709220402,43.5450528204443,8.7539995359005,28.0166667376783,3.5374965682756,NaN,NaN,NaN,NaN,13648,69,31.3,21.3532608695652,1,1,Lane_change,Baseline,All,Professional
-0.5,1.2,0.531310577849415,0.3675,0.505549211512531,33.0809343434343,33.5305555555556,0.557354434246203,0.51597023744642,0.687707897885279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.13508288220663,0.437214565191395,0.597473483380891,-41.7219443268541,14066,55,31.3,21.5,1,1,Lane_change,Baseline,All,Professional
-0.581250000000001,0.506249999999998,0.291018201902006,0.467499999999998,0.349551438214973,27.0630555555556,27.3666666666667,0.218651903841148,0.512502524181063,0.705680519063026,2.14758233806974,0.391111780666292,1.44761803203404,6.10764296476557,58.0553599459513,10.4244650364495,20.7055319024007,0.430372625562838,1.05646016674718,0.193530551728753,0.810265519885767,-0.797659076423933,14820,60,31.3,21.5,1,1,Lane_change,Baseline,All,Professional
-0.243749999999999,0.356249999999999,0.135694059542959,1.31625,0.531541096717836,31.7049639917695,31.8902777777778,0.0594694457087851,0.518787985101536,0.683948438131699,1.80897106205398,0.03707249587403,1.75493548941655,-20,57.3740218900404,1.13677368281225,33.0804530397249,0.250894854270359,1.51729588858863,0.0033062896551407,1.51185386277259,-0.656832314512279,16947,54,31.3,22.1967592592593,1,1,Lane_change,Baseline,All,Professional
-0.40625,0.0625,0.115508159331891,0.423750000000002,0.398089327590381,31.0909722222222,31.2944444444444,0.168607224052559,0.560272063018389,0.875775834146355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.22162223951963,0.242356717732029,0.825190365223401,-2.44698575994423,17523,42,31.3,22,1,1,Lane_change,Baseline,All,Professional
-0.181249999999999,0.556249999999999,0.196313779598112,0.517500000000002,0.38964856037327,29.7823931623932,30.0375,0.275672261965783,0.501365173341075,0.620129191588897,1.42328035878649,0.17580874844805,1.11950155072102,6.12214502199198,42.0033127819844,4.89146303751243,23.8756201461343,0.161175069914244,NaN,NaN,NaN,NaN,18881,65,31.3,22,1,1,Lane_change,Baseline,All,Professional
-0.293749999999999,0.131250000000001,0.0903230601260454,0.636249999999997,0.371916422696004,29.3193903318903,29.5916666666667,0.195909844863216,0.533380615841206,0.688126630694061,2.54721116953215,0.0379043398336846,2.48759266020406,-20,74.4465515810618,0.933761438622035,30.4491718482229,0.0340586397639485,2.19178894989627,0.184345714826482,1.88974638281698,-140.818721341161,19015,77,31.3,22,1,1,Lane_change,Baseline,All,Professional
-0.09375,1.97625,0.739114038224428,0.561249999999998,0.431806075388506,24.5857323232323,25.7944444444444,1.31076813402538,0.535151041539316,0.636918227577751,0.895303198599008,0.0900496837330272,0.719704535015473,-10.9684715822317,21.948595806862,1.86100267524793,24.8196206409964,3.22350751025028,NaN,NaN,NaN,NaN,19559,55,31.3,22.2022727272727,1,1,Lane_change,Baseline,All,Professional
-0.568749999999998,1.575,0.771053248471963,0.52375,0.482415874943752,28.8865929705216,29.5777777777778,0.428059103529735,0.497979480452634,0.740159290101455,0.818802034135964,0.260732159695559,0.471845944826502,-8.90650007164288,23.6587650902748,7.49688121641408,27.1103354900338,2.16093740658131,1.4733841465125,1.00000118808423,0.699496659344876,-11.2589108432209,19713,49,31.3,22.3762755102041,1,1,Lane_change,Baseline,All,Professional
-0.543749999999999,0.443750000000001,0.247538019949355,0.809999999999999,0.368847061360667,31.2554580896686,31.7027777777778,0.368646407030427,0.513275017204298,0.772402739740516,1.38106918451291,0.0873153252216142,1.03912386187678,-20,43.367801008806,3.04238608016408,33.2805260404362,0.0867940243986352,1.20797985459637,0.40156193375128,0.914124074515264,-1.92586204049725,19850,114,31.3,22.5,1,1,Lane_change,Baseline,All,Professional
0.0125000000000028,0.643750000000001,0.152607514213823,1.2475,0.766381952175315,31.2724326599327,32.7027777777778,0.73855489537151,0.54936755079643,0.649961879509583,1.60219848233339,0.805338385090845,0.298519579309328,-20,51.4098100675377,26.017483029146,37.6517425421913,9.04094366505353,NaN,NaN,NaN,NaN,20547,66,31.3,22.5,1,1,Lane_change,Baseline,All,Professional
-0.506250000000001,0.21875,0.189828049114368,-0.0300000000000011,0.352598460257962,29.7842514124294,30.4194444444444,0.433732915946031,0.484193213472484,0.763736258908096,1.06329920172043,0.0449297305754154,0.990656387810158,-19.0074773582852,31.2667968859762,1.20015847776842,30.6779602758983,0.0544097226340434,1.25792661428477,0.249269044649546,0.915846437623536,-1.25512852049582,20876,59,31.3,23,1,1,Lane_change,Baseline,All,Professional
-0.5,0.568749999999998,0.268455581899137,0.579999999999998,0.355536223123453,31.3472222222222,31.7027777777778,0.289911698048241,0.449667404452812,0.572309506710532,1.30140719505202,0.259249773742664,1.23028781063679,-20,40.9805073960772,8.26797629410941,31.2285322555781,0.315622645691257,1.6991604109304,0.0258955692147224,1.66572970144615,-1.24349001191767,21198,86,31.3,23.25,1,1,Lane_change,Baseline,All,Professional
-0.449999999999999,0.225000000000001,0.167662001881762,0.673124999999999,0.361223969346861,30.8437317251462,31.1555555555556,0.314225523633471,0.501175217374603,0.656215328380073,1.58629587186368,0.0315635439388932,1.53799628935063,-20,48.4262596139318,0.63695852997391,31.1449102840435,0.101476787736757,2.35146369811682,0.0962898457977122,2.20152503200692,-1.62272220490525,21356,76,31.3,23.0296052631579,1,1,Lane_change,Baseline,All,Professional
-0.59375,0,0.13991033489385,0.623750000000001,0.492803453268765,29.3255692167577,29.9444444444444,0.491775357901836,0.538915390016099,0.63188116368456,2.44743523286032,0.0707910581309084,2.33678592305676,-20,72.8994042331879,1.86229336242291,32.3658988944357,0.115647161663366,1.76170032434905,0.250717687762863,1.47933656582172,-1.5427090037668,21765,61,31.3,23.25,1,1,Lane_change,Baseline,All,Professional
0.206250000000001,0.737500000000001,0.139637678532639,0.772499999999997,0.462122093294316,30.2708534621578,31.5138888888889,0.8319529857588,0.51294482738611,0.561080055176348,1.61092762931333,0.374173468093268,0.893579174423096,-20,49.0057654649142,12.4029393003187,33.2913774010585,11.6305218306624,1.72513548319225,0.0631603881047592,1.61537876526758,-1.35147469286409,22177,69,31.3,23.5,1,1,Lane_change,Baseline,All,Professional
-0.518750000000001,0.131249999999998,0.184412516924967,1.10375,0.501917866441575,30.3888888888889,31.4361111111111,0.538710980413295,0.482830860459425,0.62946565570592,2.3475032174898,0.067237598391744,2.2439903249266,-19.9664332565894,73.0924452591106,1.65790486806255,34.3652038068572,0.0690239528038521,1.52923908906607,0.560424984937727,1.03184671055554,-0.415840927530766,22269,66,31.3,23.5,1,1,Lane_change,Baseline,All,Professional
-1.9075,2.32625,0.799838493744043,2.7375,0.92421637094208,13.1563809880239,23.2722222222222,3.4746090967566,0.210027211294639,0.287916862421839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-35.3393688878075,69.1203526585139,-142.77768214008,-23.9501354327145,1,668,31.3,19.3597744360902,1,1,Uninfluenced_driving,Baseline,All,Professional
0.0437499999999993,3.815,0.907218925121319,0.2425,0.143928073762983,12.0088029576339,18.25,5.09970767568572,0.0148945041301703,0.413861161470413,3.67205973125323,0.187237515300547,3.23143418084207,-3.6221527526815,8.83863814992176,1.48267187571433,5.33436385358559,1.17286700627889,NaN,NaN,NaN,NaN,806,139,31.3,20.6303956834532,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.387499999999999,0.15625,0.174631417696154,0.897500000000001,0.332289421133729,19.2496260683761,19.4055555555556,0.113796895263035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1260,52,31.3,20.25,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.8125,0.0812499999999972,0.26260308644978,1.309375,0.345078296269409,17.0521572104019,17.5444444444444,0.510756201646162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1432,47,31.3,20.0558510638298,1,1,Uninfluenced_driving,Baseline,All,Professional
0.206250000000001,0.40625,0.0320516914431947,-0.254999999999999,0.0357587695655254,0,0,0,0.0182872635988441,0.324012781892504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1604,35,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
0.493749999999999,2.33875,0.445415277719289,-0.186249999999998,0.123828338330148,7.31194679849342,11.9055555555556,2.85329428697543,0.111148177906791,0.152037084102631,1.926177419804,0.0200257274505268,1.90399078458287,-13.3065307543526,21.635541324616,0.917682632676597,12.9086925803485,0.380256884988686,2.22553826709621,0.661918241589433,1.46615384390107,-26.8134166576493,1663,118,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
0.256250000000001,0.918749999999999,0.194968015170835,0.592499999999998,0.148106388153541,12.7761494252874,14.1944444444444,0.706362455991267,0.0530482767571881,0.20088196417381,2.39451028995704,0.246367297284231,1.94868656819458,-20,30.7485890743683,4.74425682465875,15.29235906492,0.757565405046528,1.41503737017869,0.0323180240051,1.32396571521197,-220.637797860438,1782,58,31.3,20.2068965517241,1,1,Uninfluenced_driving,Baseline,All,Professional
0.131250000000001,0.418749999999999,0.0725243392116029,-0.0425000000000004,0.0532188269900381,15.469212962963,15.9527777777778,0.292797630924325,0.0241590712206767,0.193451834221681,2.79009957230802,0.0222736013540926,2.74096022099385,-20,43.1664091688969,1.14179575831258,17.0074331946274,0.264031535933129,1.68389787526428,0.0135795041981342,1.66624164046778,-0.157852632011313,1883,24,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.875,-0.0125000000000028,0.204513833124288,0.0187500000000007,0.174902866449867,16.8641516516517,16.9833333333333,0.0875035749305456,0.398310721556274,0.897138578058393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05717094001543,0.141535212595422,1.88960392532576,-1.01944763181047,1936,37,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.931250000000002,3.30125,0.970922691068948,-0.155000000000001,1.20483761749564,7.39215203106332,13.7722222222222,4.78677170688576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.0991179567254,28.6689650659855,3.40515670657605,-0.208146489053651,2089,186,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.318750000000001,1.53125,0.604655053102803,2.95,0.366584328351607,15.750422705314,18.5069444444444,1.11392768277992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360,69,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.368750000000002,1.719375,0.666744803363701,2.65125,0.525674636485304,21.4730257116621,22.375,0.780299560797208,0,0.205379545688629,0.484095542859773,0,0.484095542859773,-5.54820530073028,10.3811599746596,0,22.8619683539842,0,1.29912140185967,0.0575151750885681,1.21058813408501,-93.4906900196758,2430,121,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.143749999999997,1,0.446603663388236,0.803749999999997,0.342103416492886,29.0786868686868,30.0069444444444,0.827350709696825,0.300205752570581,0.36297209625217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2751,110,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.206249999999997,0.0999999999999979,0.0618335098187699,0.405000000000001,0.111260500329325,28.1921737213404,28.9055555555556,0.350575435392229,0.0954067934724663,0.431898046107519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.40582153155419,0.239965564589673,1.06243221562306,-2.23037868472289,2862,126,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
0.137499999999999,0.543749999999999,0.120872886893778,0.0549999999999997,0.152940966967249,28.5417417417418,29.1861111111111,0.45922413269494,0.0605853974165509,0.302806225982872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923735166028544,0.0189984801609637,0.905172169155193,-0.621646670273854,3185,37,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
0.0687500000000014,0.518750000000001,0.102766745542328,0.866249999999997,0.229229383745497,28.9978427895981,29.2569444444444,0.12831023817071,0.478964726409068,0.53214319470398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.916399552765881,0.0257221086703843,0.849300484324527,-0.434338225269677,3448,47,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
0.15625,0.649999999999999,0.157283827318191,0.223749999999999,0.130476287925656,27.6613888888889,28.1777777777778,0.254335754044991,0.074662226607184,0.237676944997576,1.72131917477214,0.0679448824153272,1.5994431191856,-20,47.6295847758118,2.29111937780488,29.3514260571426,0.241814025141532,1.94004938582667,0.0464870169856373,1.90721382576723,-0.369709650938326,3825,45,31.3,20,1,1,Uninfluenced_driving,Baseline,All,Professional
0.274999999999999,1.36875,0.295471850570975,-0.0118749999999999,0.109343098795993,29.3932438794727,30.8888888888889,0.619162847356931,0.0260436809102344,0.324792267912525,2.23162312995352,0.00414317164225948,2.22728392453158,-20,68.4442143224737,0.265958664229946,32.2794615019193,0.0306190469285429,1.98622871177864,0.0526256105987589,1.90581547904219,-0.966169540259685,3883,59,31.3,19.8347457627119,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.175000000000001,0.693749999999998,0.183896876341237,0.161250000000003,0.121034934955082,29.8238264767932,31.2875,0.67408032169169,0.0690472925509799,0.156245477591889,2.4314736812561,0.058159329513529,2.34318085989671,-20,73.3678113702486,1.42338449043448,32.0467533448304,0.166286107920568,NaN,NaN,NaN,NaN,4034,316,31.3,19.6467563291139,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.612499999999997,0.556250000000002,0.278257193869498,0.87875,0.273171686046472,30.6094918699187,32.9916666666667,1.08671657169904,0.280313304807219,0.286819411259962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.03300030430378,0.288486006281702,1.51276076698154,-260.462951897193,4351,410,31.3,19.5,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.53125,-0.193750000000001,0.0632136764687362,0.38625,0.19276246115987,31.2610920852359,32.5305555555556,0.75626007873541,0.446573211723835,0.376740358667831,0.916579695150041,0.0339685218170278,0.869049372133254,5.06614815458668,27.587553963286,1.08407224372295,57.9964514617961,7.67473870933091e-15,1.70173854950075,0.0183373147492445,1.65556898211877,-3.34369914136285,4772,73,31.3,19.5,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.393750000000001,0.212500000000002,0.155144850919096,0.0737499999999969,0.131812708456052,29.4653876898481,30,0.289430990695237,0.130537950659259,0.214134401125874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.48132297099794,0.0573246960197604,1.41580700266907,-1.90288395627491,4853,139,31.3,19.5,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.275000000000002,0.193750000000001,0.114128273424691,0.0549999999999997,0.125218129218151,30.2525114155251,30.4444444444444,0.119154889112271,0.0539735885778721,0.106291848502747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.57778442834406,0.045939587939999,1.50300237421581,-1.68832718186287,4994,73,31.3,19.5,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.53125,0.212500000000002,0.102442121765823,0.342500000000001,0.174895401789262,30.5727686261842,31.4277777777778,0.584542792313596,0.115634734889994,0.161004721540813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.65300683561552,0.155737627155642,1.4243479663196,-2.0802435665609,5077,516,31.3,19.7843992248062,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.256250000000001,0.1875,0.098658575033709,-0.142499999999998,0.143814615532444,29.7690900383141,30.4527777777778,0.379501332604287,0.0801315648725022,0.222193211111529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.69365356210578,0.0291478323213119,1.6116966766195,-3.58904763204492,5946,145,31.3,20.2025862068966,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.3125,-0.0625,0.0713328371503195,-0.411250000000003,0.106181963510758,27.3845878136201,27.7027777777778,0.172978608881249,0.0115650107875648,0.0248245904522557,1.98209167570068,0.0764314472434607,1.86018868316521,-20,54.2661669120619,1.75710864523893,29.2885213502654,0.0876594354283227,1.53618337573744,0.0263354383612996,1.4998617970867,-2.96467366949642,6260,31,31.3,20.25,1,1,Uninfluenced_driving,Baseline,All,Professional
-0.568750000000001,0.668749999999999,0.201479195598763,0.473749999999999,0.268448967827086,29.1648352260075,31.9194444444444,1.26922647444736,0.281190568972762,0.295153362881803,2.58562461213674,0.124511094345764,2.36845533247338,-20,69.7946785459774,3.66122292106168,35.4154332692732,12.4350355864149,1.61038402681574,0.458416005690252,1.05391175451416,-1.32701594476028,6315,499,31.3,20.4659318637275,1,1,Uninfluenced_driving,Baseline,All,Professional
